id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
20796,Q43303,20796,Malcolm_X,Malcolm X,SOCIAL ACTIVIST,0,M,,FALSE,97,30.83703299,"Omaha, Nebraska",41.25861111,-95.9375,46159,United States,1925-05-19,1925,Manhattan,40.78333333,-73.96666667,45470,United States,1965-02-21,1965,omaha-nebraska,manhattan,FALSE,15.98083557,40,1036431,2.796562988,86.426036
42368,Q9711,42368,Honoré_de_Balzac,Honoré de Balzac,WRITER,0,M,,FALSE,112,30.82044095,Tours,47.393611,0.689167,31593,France,1799-05-20,1799,Paris,48.85666667,2.35222222,22989,France,1850-08-18,1850,tours,paris,FALSE,14.77254898,51,657074,3.697805451,86.379534
716868,Q43715,716868,Vlad_the_Impaler,Vlad the Impaler,INSPIRATION,0,M,,FALSE,82,30.81712332,Sighișoara,46.21694444,24.79111111,98624,Romania,1431-11-02,1431,Bucharest,44.4325,26.10388889,36877,Romania,1476-01-01,1476,sighisoara,bucharest,FALSE,10.37835789,45,1521558,4.030530538,86.370235
36812,Q80398,36812,Pericles,Pericles,POLITICIAN,0,M,,FALSE,94,30.81468805,Athens,37.98416667,23.72805556,1216,Greece,,-494,Athens,37.98416667,23.72805556,1216,Greece,0429-01-01 BC,-429,athens,athens,FALSE,15.66649727,65,415194,3.301390741,86.36341
39356,Q80823,39356,Anne_Boleyn,Anne Boleyn,COMPANION,0,F,,FALSE,90,30.81403772,Blickling Hall,52.8118,1.2318,145161,United Kingdom,,1501,Tower of London,51.50805556,-0.07611111,31165,United Kingdom,1536-05-19,1536,blickling-hall,tower-of-london,FALSE,9.186153728,35,1859283,4.662584448,86.361587
25433,Q9960,25433,Ronald_Reagan,Ronald Reagan,POLITICIAN,0,M,,FALSE,249,30.81302421,"Tampico, Illinois",41.63055556,-89.78527778,112046,United States,1911-02-06,1911,"Bel Air, Los Angeles",34.08333,-118.44778,425258,United States,2004-06-05,2004,tampico-illinois,bel-air-los-angeles,FALSE,7.250407263,93,2256755,9.298753606,86.358747
20012109,Q43423,20012109,Aesop,Aesop,WRITER,0,M,,FALSE,102,30.7984114,Mesembria,42.658743,27.730787,42556312,Bulgaria,,-620,Delphi,38.4823,22.5013,7951,Greece,,-564,mesembria,delphi,FALSE,16.66651275,56,340286,3.664790057,86.317792
47923,Q9439,47923,Queen_Victoria,Queen Victoria,POLITICIAN,0,F,,FALSE,146,30.79021602,Kensington Palace,51.50527778,-0.18833333,391852,United Kingdom,1819-05-24,1819,Osborne House,50.75055556,-1.26972222,76746,United Kingdom,1901-01-22,1901,kensington-palace,osborne-house,FALSE,8.132147968,82,2347790,6.559292108,86.294823
20709,Q130812,20709,Mary_II_of_England,Mary II of England,POLITICIAN,0,F,,FALSE,76,30.7896385,St James's Palace,51.50472222,-0.13777778,347356,United Kingdom,1662-04-30,1662,Kensington Palace,51.50527778,-0.18833333,391852,United Kingdom,1694-12-28,1694,st-jamess-palace,kensington-palace,FALSE,23.0697199,32,217032,1.990892439,86.293204
204955,Q183089,204955,Geta_(emperor),Geta,POLITICIAN,0,M,,FALSE,64,30.78551783,Rome,41.89333333,12.48277778,25458,Italy,0189-03-07,189,Rome,41.89333333,12.48277778,25458,Italy,0211-12-26,211,rome,rome,FALSE,13.44437695,22,878955,2.456533847,86.281656
6852,Q1409,6852,Caligula,Caligula,POLITICIAN,0,M,,FALSE,115,30.78517033,,,,,Italy,2012-08-31,12,Palatine Hill,41.88833333,12.48694444,159890,Italy,1941-01-24,41,,palatine-hill,FALSE,9.791747364,29,1039675,4.978280932,86.280682
60203,Q5589,60203,Henri_Matisse,Henri Matisse,PAINTER,0,M,,FALSE,151,30.7849306,Le Cateau-Cambrésis,50.1042,3.5445,998848,France,1869-12-31,1869,Nice,43.7034,7.2663,47088,France,1954-11-03,1954,le-cateau-cambresis,nice,FALSE,15.07437056,85,523340,4.420747441,86.28001
37313,Q16397,37313,Bruce_Lee,Bruce Lee,ACTOR,0,M,brucelee,FALSE,128,30.78470117,San Francisco,37.7775,-122.4163889,49728,United States,1940-11-27,1940,Kowloon,22.31666667,114.1833333,198761,Hong Kong,1973-07-20,1973,san-francisco,kowloon,FALSE,11.49673843,33,2132829,4.860500505,86.279367
6859,Q16574,6859,Chiang_Kai-shek,Chiang Kai-shek,MILITARY PERSONNEL,0,M,,FALSE,123,30.77500045,Xikou,29.68972222,121.2761111,761198,China,1887-10-31,1887,Taipei,25.0375,121.5625,57648,Taiwan,1975-04-05,1975,xikou,taipei,FALSE,12.8153725,88,1188768,4.451981933,86.252179
17888,Q33391,17888,Leon_Trotsky,Leon Trotsky,POLITICIAN,0,M,,FALSE,136,30.77373747,,,,,Ukraine,1879-11-07,1879,Mexico City,19.43333333,-99.13333333,18987,Mexico,1940-08-21,1940,,mexico-city,FALSE,11.00360241,61,1385364,4.876381643,86.248639
63174,Q2908,63174,Antoine_de_Saint-Exupéry,Antoine de Saint-Exupéry,WRITER,0,M,,FALSE,113,30.76104353,Lyon,45.76,4.84,8638634,France,1900-06-29,1900,Mediterranean Sea,35,18,19006,,1944-07-31,1944,lyon,mediterranean-sea,FALSE,14.36851054,44,906054,3.399255788,86.213062
27827075,Q5878,27827075,Gabriel_García_Márquez,Gabriel García Márquez,WRITER,0,M,,FALSE,162,30.75406597,Aracataca,10.59369444,-74.19280833,1203518,Colombia,1927-03-06,1927,Mexico City,19.43333333,-99.13333333,18987,Mexico,2014-04-17,2014,aracataca,mexico-city,FALSE,10.51260665,87,1574369,5.490377875,86.193506
49907,Q1446,49907,Caracalla,Caracalla,POLITICIAN,0,M,,FALSE,85,30.73375077,Lugdunum,45.75972222,4.81944444,596593,France,0188-04-04,188,Edessa,37.15,38.8,285454,Türkiye,0217-04-08,217,lugdunum,edessa,FALSE,9.323772971,29,1650642,4.121649683,86.13657
64963,Q1631,64963,Édith_Piaf,Édith Piaf,SINGER,0,F,,FALSE,128,30.7251593,Paris,48.85666667,2.35222222,22989,France,1915-12-19,1915,Grasse,43.6667,6.9167,46092,France,1963-10-10,1963,paris,grasse,FALSE,13.89787108,48,933906,3.975631065,86.112491
19280644,Q83396,19280644,Eleanor_Roosevelt,Eleanor Roosevelt,SOCIAL ACTIVIST,0,F,,FALSE,95,30.72483468,New York City,40.71277778,-74.00611111,645042,United States,1884-10-11,1884,New York City,40.71277778,-74.00611111,645042,United States,1962-11-07,1962,new-york-city,new-york-city,FALSE,21.21134115,78,384124,2.510513886,86.111581
19727,Q8750,19727,Michael_Faraday,Michael Faraday,PHYSICIST,0,M,,FALSE,151,30.71352504,Newington Butts,51.49277778,-0.10111111,4071266,United Kingdom,1791-09-22,1791,Hampton Court Palace,51.40333333,-0.3375,52947,United Kingdom,1867-08-25,1867,newington-butts,hampton-court-palace,FALSE,15.27488086,76,416907,5.203101342,86.079884
47836,Q39837,47836,Averroes,Averroes,PHILOSOPHER,0,M,,FALSE,109,30.70439164,"Córdoba, Spain",37.88450722,-4.7795675,53669,Spain,1126-04-14,1126,Marrakesh,31.63,-8.00888889,20513,Morocco,1198-12-11,1198,cordoba-spain,marrakesh,FALSE,14.9227824,72,331236,3.587877447,86.054286
1822,Q39607,1822,Antoine_Lavoisier,Antoine Lavoisier,CHEMIST,0,M,,FALSE,108,30.69784851,Paris,48.85666667,2.35222222,22989,France,1743-08-26,1743,French First Republic,48.86527778,2.32722222,62243,France,1794-05-08,1794,paris,french-first-republic,FALSE,15.60009972,51,458197,3.545923874,86.035947
11968,Q23,11968,George_Washington,George Washington,POLITICIAN,0,M,,FALSE,210,30.69716002,George Washington Birthplace National Monument,38.18555556,-76.91638889,800375,United States,1732-02-22,1732,Mount Vernon,38.708,-77.0861,152271,United States,1799-12-14,1799,george-washington-birthplace-national-monument,mount-vernon,FALSE,7.029870303,67,1441559,8.811041999,86.034018
24546,Q39931,24546,Pierre-Auguste_Renoir,Pierre-Auguste Renoir,PAINTER,0,M,,FALSE,96,30.69288312,Limoges,45.8353,1.2625,177195,France,1841-02-25,1841,Cagnes-sur-Mer,43.6644,7.1489,3546923,France,1919-12-03,1919,limoges,cagnes-sur-mer,FALSE,18.92538101,78,402844,2.677562256,86.022031
59205,Q43739,59205,Pope_Pius_X,Pope Pius X,RELIGIOUS FIGURE,0,M,,FALSE,96,30.69164422,Riese Pio X,45.72777778,11.91666667,4748743,Italy,1835-06-02,1835,Apostolic Palace,41.90361111,12.45638889,313895,Vatican City,1914-08-20,1914,riese-pio-x,apostolic-palace,FALSE,12.15314415,79,1166155,3.275198131,86.018559
5119376,Q9696,5119376,John_F._Kennedy,John F. Kennedy,POLITICIAN,0,M,,FALSE,175,30.68911728,"Brookline, Massachusetts",42.33166667,-71.12166667,99048,United States,1917-05-29,1917,Dallas,32.77916667,-96.80888889,53838,United States,1963-11-22,1963,brookline-massachusetts,dallas,FALSE,7.787012918,46,2898677,7.408130225,86.011477
145422,Q6279,145422,Joe_Biden,Joe Biden,POLITICIAN,0,M,JoeBiden,TRUE,224,30.68596021,"Scranton, Pennsylvania",41.41055556,-75.6675,132862,United States,1942-11-20,1942,,,,,,,,scranton-pennsylvania,,FALSE,7.045593248,83,3135028,8.915621601,86.002628
49799,Q42887,49799,Pope_Clement_I,Pope Clement I,RELIGIOUS FIGURE,0,M,,FALSE,95,30.68500041,Rome,41.89333333,12.48277778,25458,Italy,1940-01-01,40,Chersonesus,44.61166667,33.49333333,1216124,,1999-01-01,99,rome,chersonesus,FALSE,15.82176497,59,330118,3.113115545,85.999938
146607,Q9546,146607,Al-Ghazali,Al-Ghazali,PHILOSOPHER,0,M,,FALSE,121,30.68306845,"Tus, Iran",36.47916667,59.50972222,518891,Iran,1058-01-01,1058,"Tus, Iran",36.47916667,59.50972222,518891,Iran,1111-12-19,1111,tus-iran,tus-iran,FALSE,12.20472933,53,436928,3.985152347,85.994524
12957,Q1402,12957,Giovanni_Boccaccio,Giovanni Boccaccio,WRITER,0,M,,FALSE,110,30.67731896,Certaldo,43.54777778,11.04111111,1818729,Italy,1313-07-16,1313,Certaldo,43.54777778,11.04111111,1818729,Italy,1375-12-21,1375,certaldo,certaldo,FALSE,15.96992756,62,279906,3.633360144,85.97841
21247,Q1615,21247,Neil_Armstrong,Neil Armstrong,ASTRONAUT,0,M,,FALSE,170,30.67186923,"Wapakoneta, Ohio",40.56555556,-84.19111111,128930,United States,1930-08-05,1930,"Fairfield, Ohio",39.331156,-84.542842,60872,United States,2012-08-25,2012,wapakoneta-ohio,fairfield-ohio,FALSE,11.92287227,82,1145287,6.005876786,85.963136
147855,Q4448,147855,Pope_Benedict_XV,Pope Benedict XV,RELIGIOUS FIGURE,0,M,,FALSE,98,30.67155798,Pegli,44.42527778,8.81444444,14510428,Italy,1854-11-21,1854,Apostolic Palace,41.90361111,12.45638889,313895,Vatican City,1922-01-22,1922,pegli,apostolic-palace,FALSE,12.5196889,68,1120024,3.289609762,85.962264
16300,Q33941,16300,Julian_(emperor),Julian,POLITICIAN,0,M,,FALSE,81,30.66606214,Constantinople,41.0125,28.98,5646,Türkiye,,331,Mesopotamia,33.9414,41.17626,20189,Iraq,0363-06-26,363,constantinople,mesopotamia,FALSE,19.32810251,32,227701,2.374144607,85.946861
29490,Q1316,29490,Saddam_Hussein,Saddam Hussein,POLITICIAN,0,M,,FALSE,133,30.66132868,Al-Awja,34.53305556,43.73305556,410782,Iraq,1937-04-28,1937,Camp Justice (Iraq),33.382,44.353,35748453,Iraq,2006-12-30,2006,al-awja,camp-justice-iraq,FALSE,10.31695681,69,2373893,5.455939508,85.933594
89728,Q81794,89728,Akhenaten,Akhenaten,POLITICIAN,0,M,,FALSE,93,30.65688902,"Thebes, Egypt",25.72055556,32.61027778,65811,Egypt,,-1400,Amarna,27.64527778,30.89638889,79845,Egypt,,-1336,thebes-egypt,amarna,FALSE,13.15086814,64,589577,3.786106819,85.921151
10979,Q8007,10979,Franklin_D._Roosevelt,Franklin D. Roosevelt,POLITICIAN,0,M,,FALSE,180,30.65535291,"Hyde Park, New York",41.7856,-73.9269,126377,United States,1882-01-30,1882,"Warm Springs, Georgia",32.88861111,-84.68,110256,United States,1945-04-12,1945,hyde-park-new-york,warm-springs-georgia,FALSE,7.445525473,63,2437641,7.63134631,85.916846
3986,Q34969,3986,Benjamin_Franklin,Benjamin Franklin,POLITICIAN,0,M,,FALSE,141,30.65106934,Boston,42.36027778,-71.05777778,24437894,United States,1706-01-17,1706,Philadelphia,39.95277778,-75.16361111,50585,United States,1790-04-17,1790,boston,philadelphia,FALSE,9.088749556,84,1192305,6.114300605,85.904841
39709,Q170470,39709,Edward_V_of_England,Edward V of England,POLITICIAN,0,M,,FALSE,66,30.6416372,Westminster,51.49472222,-0.13527778,37432,United Kingdom,1470-11-04,1470,Tower of London,51.50805556,-0.07611111,31165,United Kingdom,1483-01-01,1483,westminster,tower-of-london,FALSE,21.79918379,13,203176,1.833336185,85.878406
38301,Q11256,38301,Fidel_Castro,Fidel Castro,POLITICIAN,0,M,fidelcastro,FALSE,153,30.63448844,Birán,20.53,-75.89555556,1223264,Cuba,1926-08-13,1926,Havana,23.13666667,-82.35888889,49719,Cuba,2016-11-25,2016,biran,havana,FALSE,11.01331033,90,1441030,5.585330173,85.85837
30570,Q1425,30570,Trajan,Trajan,POLITICIAN,0,M,,FALSE,110,30.62977211,Italica,37.44388889,-6.04666667,1587511,Spain,1953-09-18,53,Selinus (Cilicia),36.25827,32.28296,16709182,Türkiye,0117-08-09,117,italica,selinus-cilicia,FALSE,11.6348601,64,607125,4.386722187,85.845152
368552,Q231693,368552,Mumtaz_Mahal,Mumtaz Mahal,COMPANION,0,F,,FALSE,66,30.62727146,Agra,27.18,78.02,356275,India,1593-04-27,1593,Burhanpur,21.31138889,76.22888889,903555,India,1631-06-17,1631,agra,burhanpur,FALSE,24.79012098,38,159681,1.70115185,85.838143
39699,Q79789,39699,"Frederick_I,_Holy_Roman_Emperor","Frederick I, Holy Roman Emperor",POLITICIAN,0,M,,FALSE,90,30.62576322,Haguenau,48.82,7.79,998902,France,1122-01-01,1122,Göksu,36.29666667,34.04666667,1992718,Türkiye,1190-06-10,1190,haguenau,goksu,FALSE,13.26624026,68,521343,3.291543748,85.833916
28223,Q161872,28223,Selim_II,Selim II,POLITICIAN,0,M,,FALSE,75,30.6250194,Istanbul,41.01361111,28.955,3391396,Türkiye,1524-05-28,1524,Topkapı Palace,41.013,28.984,252534,Türkiye,1574-12-15,1574,istanbul,topkapi-palace,FALSE,11.54751634,50,933663,3.103903659,85.831831
984,Q35064,984,Agatha_Christie,Agatha Christie,WRITER,0,F,,FALSE,141,30.61258551,Torquay,50.47,-3.53,145272,United Kingdom,1890-09-15,1890,Winterbrook House,51.59172,-1.12708,74797597,United Kingdom,1976-01-12,1976,torquay,winterbrook-house,FALSE,10.9941653,86,1286217,5.394000913,85.796983
46117,Q43182,46117,Eratosthenes,Eratosthenes,GEOGRAPHER,0,M,,FALSE,101,30.61255644,"Cyrene, Libya",32.825,21.85805556,85738,Libya,,-276,Alexandria,31.1975,29.8925,3080,Egypt,0194-01-01 BC,-194,cyrene-libya,alexandria,FALSE,15.60594097,82,321512,3.584683652,85.796902
99613,Q33550,99613,Frederick_the_Great,Frederick the Great,POLITICIAN,0,M,,FALSE,91,30.61255469,Berlin,52.52,13.405,3354,Germany,1712-01-24,1712,Potsdam,52.4,13.06666667,49112,Germany,1786-08-17,1786,berlin,potsdam,FALSE,14.53241521,74,609393,3.411512625,85.796897
16339,Q7294,16339,Johannes_Brahms,Johannes Brahms,COMPOSER,0,M,,FALSE,129,30.61166643,Hamburg,53.55,10,13467,Germany,1833-05-07,1833,Austria-Hungary,48.2,16.35,2983,Austria,1897-04-03,1897,hamburg,austria-hungary,FALSE,15.1960668,64,462054,3.998622561,85.794407
309161,Q106529,309161,Alain_Delon,Alain Delon,ACTOR,0,M,,FALSE,123,30.60887158,"Sceaux, Hauts-de-Seine",48.7786,2.2906,1703492,France,1935-11-08,1935,Douchy-Montcorbon,47.943,3.053,49494022,France,2024-08-18,2024,sceaux-hauts-de-seine,douchy-montcorbon,FALSE,12.64218517,89,1251342,3.9559838,85.786574
102567,Q128736,102567,John_Forbes_Nash_Jr.,John Forbes Nash Jr.,MATHEMATICIAN,0,M,,FALSE,95,30.60628978,"Bluefield, West Virginia",37.26222222,-81.21861111,138510,United States,1928-06-13,1928,"Monroe Township, Middlesex County, New Jersey",40.319474,-74.428802,125432,United States,2015-05-23,2015,bluefield-west-virginia,monroe-township-middlesex-county-new-jersey,FALSE,18.41415577,87,615337,2.605397358,85.779338
80696,Q12003,80696,Cher,Cher,SINGER,0,F,cher,TRUE,100,30.60579808,"El Centro, California",32.8,-115.5666667,107491,United States,1946-05-20,1946,,,,,,,,el-centro-california,,FALSE,15.72106212,79,1130035,2.942308651,85.77796
13459,Q42511,13459,H._G._Wells,H. G. Wells,WRITER,0,M,,FALSE,112,30.59853293,Bromley,51.407,0.021,377242,United Kingdom,1866-09-21,1866,London,51.50722222,-0.1275,17867,United Kingdom,1946-08-13,1946,bromley,london,FALSE,17.88325814,80,381370,3.04701236,85.757599
148645,Q170164,148645,Helena_(empress),Helena,COMPANION,0,F,,FALSE,67,30.59806711,Helenopolis (Bithynia),40.72339,29.50224,15001817,Türkiye,,250,Rome,41.89333333,12.48277778,25458,Italy,0330-08-18,330,helenopolis-bithynia,rome,FALSE,20.61404319,80,233047,2.024151917,85.756293
29823,Q37621,29823,Thomas_Hobbes,Thomas Hobbes,PHILOSOPHER,0,M,,FALSE,108,30.59582848,Malmesbury,51.584,-2.098,28122539,United Kingdom,1588-04-05,1588,Derbyshire,53.18,-1.61,71070,United Kingdom,1679-12-04,1679,malmesbury,derbyshire,FALSE,14.18861417,91,426187,4.144125765,85.750019
142056,Q1744,142056,Madonna_(entertainer),Madonna,MUSICIAN,0,F,Madonna,TRUE,153,30.59325596,"Bay City, Michigan",43.595,-83.88861111,117105,United States,1958-08-16,1958,,,,,,,,bay-city-michigan,,FALSE,19.49994589,67,1754096,3.300097603,85.742809
12326,Q8778,12326,Galen,Galen,PHYSICIAN,0,M,,FALSE,113,30.59044722,Pergamon,39.1325,27.18416667,23334,Türkiye,,129,Rome,41.89333333,12.48277778,25458,Italy,,215,pergamon,rome,FALSE,15.63121058,86,269274,3.854512252,85.734937
12750,Q7311,12750,Giacomo_Puccini,Giacomo Puccini,COMPOSER,0,M,,FALSE,123,30.58577004,Lucca,43.84166667,10.50277778,46169,Italy,1858-12-22,1858,City of Brussels,50.84666667,4.3525,575501,Belgium,1924-11-29,1924,lucca,city-of-brussels,FALSE,15.57446635,66,490734,3.763592396,85.721828
47096,Q34787,47096,Friedrich_Engels,Friedrich Engels,PHILOSOPHER,0,M,,FALSE,127,30.58533073,Barmen,51.26666667,7.2,1162439,Germany,1820-11-28,1820,London,51.50722222,-0.1275,17867,United Kingdom,1895-08-05,1895,barmen,london,FALSE,14.32986486,75,532828,4.277758091,85.720597
11466,Q29179,11466,Francisco_Franco,Francisco Franco,POLITICIAN,0,M,,FALSE,117,30.58423429,"Ferrol, Spain",43.48444444,-8.23277778,1041712,Spain,1892-12-04,1892,Madrid,40.41694444,-3.70333333,41188263,Spain,1975-11-20,1975,ferrol-spain,madrid,FALSE,10.99270356,83,1487884,4.371402142,85.717524
9840,Q133507,9840,Elijah,Elijah,RELIGIOUS FIGURE,0,M,,FALSE,87,30.58370185,Jerusalem,31.78333333,35.21666667,16043,Israel,1000-01-01 BC,-1000,Jericho,31.85611111,35.46,16082,,0900-01-01 BC,-900,jerusalem,jericho,FALSE,14.16873161,100,513549,3.604497369,85.716032
1057887,Q242351,1057887,Ivana_Trump,Ivana Trump,BUSINESSPERSON,5.601211071,F,,FALSE,56,30.57687745,Zlín,49.23305556,17.66694444,344500,Czechia,1949-02-20,1949,New York City,40.71277778,-74.00611111,645042,United States,2022-07-14,2022,zlin,new-york-city,FALSE,16.87010097,73,2867480,1.854879269,85.696905
16209,Q41866,16209,Justinian_I,Justinian I,POLITICIAN,0,M,,FALSE,101,30.57428088,Tauresium,41.89805556,21.61138889,5117831,North Macedonia,0482-05-11,482,Constantinople,41.0125,28.98,5646,Türkiye,0565-11-14,565,tauresium,constantinople,FALSE,12.7304152,83,554389,4.273624238,85.689628
12562,Q37970,12562,Gregor_Mendel,Gregor Mendel,BIOLOGIST,0,M,,FALSE,114,30.57427576,Hynčice (Vražné),49.61888889,17.83527778,226565,Czechia,1822-07-20,1822,Brno,49.1925,16.60833333,57575,Czechia,1884-01-06,1884,hyncice-vrazne,brno,FALSE,14.45617668,62,603565,3.989403287,85.689614
76572,Q7298,76572,Antonín_Dvořák,Antonín Dvořák,COMPOSER,0,M,,FALSE,128,30.55728799,Nelahozeves,50.26166667,14.29888889,1298873,Czechia,1841-09-08,1841,Prague,50.0875,14.42138889,23844,Czechia,1904-05-01,1904,nelahozeves,prague,FALSE,15.80014842,63,420733,3.968332126,85.642003
72671,Q567,72671,Angela_Merkel,Angela Merkel,POLITICIAN,0,F,CDUMerkel,TRUE,169,30.55213219,Eimsbüttel (quarter),53.57388889,9.95888889,17358718,Germany,1954-07-17,1954,,,,,,,,eimsbuttel-quarter,,FALSE,15.44936554,71,1770401,4.569442945,85.627553
42031,Q41532,42031,Carl_Jung,Carl Jung,PSYCHOLOGIST,0,M,,FALSE,110,30.54057158,Kesswil,47.58333333,9.31666667,6380386,Switzerland,1875-07-26,1875,Küsnacht,47.31666667,8.58333333,332520,Switzerland,1961-06-06,1961,kesswil,kusnacht,FALSE,11.80974766,86,1274418,4.352059501,85.595152
42558,Q35314,42558,Nikita_Khrushchev,Nikita Khrushchev,POLITICIAN,0,M,,FALSE,126,30.54000376,"Kalinovka, Khomutovsky District, Kursk Oblast",51.9,34.5,394712,Russia,1894-04-15,1894,Moscow,55.75583333,37.61722222,19004,Russia,1971-09-11,1971,kalinovka-khomutovsky-district-kursk-oblast,moscow,FALSE,10.51312129,77,1515763,4.883925513,85.593561
14013,Q7326,14013,Hernán_Cortés,Hernán Cortés,EXPLORER,0,M,,FALSE,145,30.53695528,"Medellín, Spain",38.96305556,-5.95777778,2451807,Spain,1485-01-01,1485,Castilleja de la Cuesta,37.38333333,-6.05,2979339,Spain,1547-12-02,1547,medellin-spain,castilleja-de-la-cuesta,FALSE,9.424238235,62,613307,5.543328143,85.585017
182080,Q47737,182080,Khalil_Gibran,Khalil Gibran,WRITER,0,M,,FALSE,105,30.53208204,Bsharri,34.25111111,36.01111111,587187,Lebanon,1883-01-06,1883,New York City,40.71277778,-74.00611111,645042,United States,1931-04-10,1931,bsharri,new-york-city,FALSE,19.41772314,48,345390,2.816553949,85.571359
36858805,Q47434,36858805,Edmond_Halley,Edmond Halley,ASTRONOMER,0,M,,FALSE,90,30.52456544,Haggerston,51.53463,-0.07663,21305953,United Kingdom,1656-10-29,1656,Greenwich,51.48,0,95840,United Kingdom,,1742,haggerston,greenwich,FALSE,30.37166671,86,67640,1.989269579,85.550292
237523,Q193406,237523,Pocahontas,Pocahontas,DIPLOMAT,0,F,,FALSE,61,30.50615214,Werowocomoco,37.412,-76.649,4545445,United States,1595-01-01,1595,Gravesend,51.4415,0.3685,312859,United Kingdom,,1617,werowocomoco,gravesend,FALSE,15.10578073,22,557407,2.115346142,85.498686
53029,Q19878,53029,Muammar_Gaddafi,Muammar Gaddafi,POLITICIAN,0,M,,FALSE,142,30.5055488,Qasr Abu Hadi,31.05944444,16.65888889,31313203,Libya,1942-06-07,1942,Sirte,31.205,16.58861111,7475352,Libya,2011-10-20,2011,qasr-abu-hadi,sirte,FALSE,10.18691414,69,1943440,5.561140036,85.496995
21210,Q7085,21210,Niels_Bohr,Niels Bohr,PHYSICIST,0,M,,FALSE,141,30.50191963,Copenhagen,55.67611111,12.56833333,5166,Denmark,1885-10-07,1885,Copenhagen,55.67611111,12.56833333,5166,Denmark,1962-11-18,1962,copenhagen,copenhagen,FALSE,14.46230792,77,556296,4.629223258,85.486823
23427012,Q83322,23427012,Guru_Nanak,Guru Nanak,RELIGIOUS FIGURE,0,M,,FALSE,94,30.49239139,Punjab,31,74,24717,Pakistan,1469-04-15,1469,"Kartarpur, Pakistan",32.08,75.01,5737961,Pakistan,1539-09-22,1539,punjab,kartarpur-pakistan,FALSE,19.99126852,70,172836,3.088791669,85.460119
23791,Q108316,23791,Pope_Alexander_VI,Pope Alexander VI,RELIGIOUS FIGURE,0,M,,FALSE,90,30.49172483,Valencia,39.47,-0.37638889,63861,Spain,1431-01-01,1431,Papal States,41.9,12.4875,59534,Italy,1503-08-18,1503,valencia,papal-states,FALSE,9.76233572,72,986672,3.857205567,85.458251
66069,Q57287,66069,Harald_V_of_Norway,Harald V of Norway,POLITICIAN,0,M,,TRUE,90,30.48778148,Skaugum,59.85409444,10.44304167,2315375,Norway,1937-02-21,1937,,,,,,,,skaugum,,FALSE,19.16039655,88,559701,2.4166991,85.447199
